날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
2021/07/28,"3,236.86",4.33,0.13,"3,226.06","3,243.21","3,210.90","868,602","11,979,296","2,276,373,997"
2021/07/27,"3,232.53",7.58,0.24,"3,244.43","3,252.85","3,230.75","991,938","12,348,469","2,273,599,243"
2021/07/26,"3,224.95",-29.47,-0.91,"3,265.99","3,265.99","3,224.95","826,066","12,212,490","2,268,644,077"
2021/07/23,"3,254.42",4.21,0.13,"3,253.44","3,264.01","3,246.09","805,048","13,209,383","2,288,976,880"
2021/07/22,"3,250.21",34.30,1.07,"3,235.17","3,253.75","3,235.17","712,983","13,039,249","2,286,455,396"
2021/07/21,"3,215.91",-16.79,-0.52,"3,251.13","3,252.25","3,215.91","990,326","14,864,747","2,262,423,629"
2021/07/20,"3,232.70",-11.34,-0.35,"3,223.24","3,234.80","3,214.42","979,670","15,292,372","2,273,800,449"
2021/07/19,"3,244.04",-32.87,-1.00,"3,258.87","3,258.87","3,236.39","1,095,559","12,855,281","2,281,788,152"
2021/07/16,"3,276.91",-9.31,-0.28,"3,282.89","3,282.89","3,259.32","1,066,507","14,781,318","2,304,505,794"
2021/07/15,"3,286.22",21.41,0.66,"3,269.33","3,286.58","3,263.09","1,172,430","13,683,900","2,301,050,677"
2021/07/14,"3,264.81",-6.57,-0.20,"3,270.09","3,270.09","3,250.45","908,953","12,993,100","2,286,388,813"
2021/07/13,"3,271.38",24.91,0.77,"3,253.24","3,273.90","3,253.24","1,150,101","13,494,445","2,290,584,923"
2021/07/12,"3,246.47",28.52,0.89,"3,227.51","3,251.45","3,227.51","1,135,042","11,280,079","2,273,494,421"
2021/07/09,"3,217.95",-34.73,-1.07,"3,245.52","3,245.52","3,188.80","1,308,364","16,473,105","2,253,697,507"
2021/07/08,"3,252.68",-32.66,-0.99,"3,287.68","3,295.71","3,252.41","1,516,034","16,870,624","2,277,841,603"
2021/07/07,"3,285.34",-19.87,-0.60,"3,303.59","3,303.59","3,277.66","1,147,641","14,507,060","2,300,642,185"
2021/07/06,"3,305.21",12.00,0.36,"3,295.44","3,313.51","3,295.44","1,029,465","14,686,383","2,314,417,369"
2021/07/05,"3,293.21",11.43,0.35,"3,285.29","3,298.93","3,285.29","850,406","14,529,926","2,305,240,405"
2021/07/02,"3,281.78",-0.28,-0.01,"3,282.81","3,295.68","3,278.19","1,019,998","15,437,887","2,296,886,523"
2021/07/01,"3,282.06",-14.62,-0.44,"3,297.92","3,300.12","3,278.10","1,159,231","16,075,974","2,297,428,890"
2021/06/30,"3,296.68",10.00,0.30,"3,288.63","3,305.73","3,288.63","1,610,375","15,646,662","2,307,579,219"
2021/06/29,"3,286.68",-15.21,-0.46,"3,305.26","3,305.42","3,276.63","1,213,046","15,509,502","2,300,482,290"
2021/06/28,"3,301.89",-0.95,-0.03,"3,305.46","3,311.69","3,291.30","1,428,764","13,796,055","2,311,642,030"
2021/06/25,"3,302.84",16.74,0.51,"3,289.18","3,316.08","3,289.18","1,198,187","18,618,608","2,312,030,311"
2021/06/24,"3,286.10",9.91,0.30,"3,281.47","3,292.27","3,277.85","1,301,271","21,426,510","2,300,141,383"
2021/06/23,"3,276.19",12.31,0.38,"3,265.73","3,281.88","3,263.07","1,069,174","17,865,268","2,292,900,832"
2021/06/22,"3,263.88",23.09,0.71,"3,245.79","3,267.63","3,245.79","1,666,696","15,512,033","2,283,310,826"
2021/06/21,"3,240.79",-27.14,-0.83,"3,264.18","3,264.18","3,225.56","1,508,634","17,291,259","2,266,650,210"
2021/06/18,"3,267.93",2.97,0.09,"3,265.68","3,275.76","3,262.58","1,627,658","17,492,731","2,285,587,401"
2021/06/17,"3,264.96",-13.72,-0.42,"3,276.20","3,276.20","3,251.32","1,848,671","14,672,132","2,283,628,537"
2021/06/16,"3,278.68",20.05,0.62,"3,259.06","3,281.96","3,256.68","2,345,810","16,297,981","2,293,095,236"
2021/06/15,"3,258.63",6.50,0.20,"3,253.17","3,262.80","3,247.90","1,734,497","14,838,275","2,279,093,890"
2021/06/14,"3,252.13",2.81,0.09,"3,249.60","3,254.49","3,238.51","1,664,527","15,262,485","2,274,655,820"
2021/06/11,"3,249.32",24.68,0.77,"3,226.98","3,251.58","3,226.98","1,645,508","17,956,256","2,272,865,086"
2021/06/10,"3,224.64",8.46,0.26,"3,216.94","3,235.39","3,210.31","1,896,766","19,170,539","2,255,706,784"
2021/06/09,"3,216.18",-31.65,-0.97,"3,245.08","3,246.49","3,216.18","1,964,923","17,164,709","2,250,239,307"
2021/06/08,"3,247.83",-4.29,-0.13,"3,251.83","3,264.67","3,242.56","1,951,319","19,352,173","2,271,737,873"
2021/06/07,"3,252.12",12.04,0.37,"3,244.59","3,264.41","3,233.40","1,733,348","19,023,221","2,274,803,755"
2021/06/04,"3,240.08",-7.35,-0.23,"3,246.17","3,246.19","3,218.67","1,392,319","16,051,031","2,266,301,575"
2021/06/03,"3,247.43",23.20,0.72,"3,224.96","3,258.50","3,224.96","1,584,799","16,890,461","2,271,047,146"
2021/06/02,"3,224.23",2.36,0.07,"3,224.40","3,241.07","3,216.10","1,495,671","17,740,841","2,253,801,396"
2021/06/01,"3,221.87",17.95,0.56,"3,207.12","3,233.17","3,199.18","1,472,570","15,270,803","2,252,414,411"
2021/05/31,"3,203.92",15.19,0.48,"3,192.06","3,204.29","3,179.87","1,123,524","14,017,446","2,240,204,442"
2021/05/28,"3,188.73",23.22,0.73,"3,172.09","3,198.66","3,171.85","966,367","13,533,299","2,229,262,136"
2021/05/27,"3,165.51",-2.92,-0.09,"3,170.84","3,173.86","3,142.37","1,082,006","20,682,335","2,213,264,037"
2021/05/26,"3,168.43",-2.89,-0.09,"3,171.91","3,183.97","3,160.30","1,269,999","13,173,015","2,220,195,701"
2021/05/25,"3,171.32",27.02,0.86,"3,152.93","3,173.10","3,148.30","612,976","11,728,027","2,222,161,157"
2021/05/24,"3,144.30",-12.12,-0.38,"3,155.91","3,163.27","3,137.81","587,968","11,604,047","2,203,296,528"
2021/05/21,"3,156.42",-5.86,-0.19,"3,171.91","3,198.01","3,149.46","797,262","14,789,457","2,211,878,673"
2021/05/20,"3,162.28",-10.77,-0.34,"3,174.53","3,174.53","3,140.48","774,252","13,719,656","2,215,262,488"
2021/05/18,"3,173.05",38.53,1.23,"3,135.38","3,176.40","3,135.38","786,143","13,898,610","2,223,050,433"
2021/05/17,"3,134.52",-18.80,-0.60,"3,163.21","3,173.01","3,121.32","771,305","14,552,523","2,197,146,070"
2021/05/14,"3,153.32",31.21,1.00,"3,131.35","3,162.31","3,131.35","836,404","14,493,543","2,209,898,269"
2021/05/13,"3,122.11",-39.55,-1.25,"3,146.97","3,161.93","3,103.88","1,095,948","21,059,803","2,187,284,901"
2021/05/12,"3,161.66",-47.77,-1.49,"3,209.36","3,212.83","3,138.04","1,424,059","22,458,066","2,217,704,460"
2021/05/11,"3,209.43",-39.87,-1.23,"3,239.92","3,239.92","3,192.25","1,096,717","21,883,489","2,250,813,285"
2021/05/10,"3,249.30",52.10,1.63,"3,201.46","3,255.90","3,201.46","1,011,267","17,187,181","2,267,392,610"
2021/05/07,"3,197.20",18.46,0.58,"3,179.63","3,205.11","3,179.63","989,680","15,206,303","2,231,754,453"
2021/05/06,"3,178.74",31.37,1.00,"3,147.72","3,178.74","3,133.64","1,239,403","16,626,445","2,218,596,988"
2021/05/04,"3,147.37",20.17,0.64,"3,131.39","3,147.38","3,109.78","1,283,829","15,962,437","2,197,169,421"
2021/05/03,"3,127.20",-20.66,-0.66,"3,149.05","3,174.26","3,120.70","1,041,199","16,975,830","2,183,279,571"
2021/04/30,"3,147.86",-26.21,-0.83,"3,176.43","3,179.43","3,143.38","1,359,455","19,207,526","2,196,644,814"
2021/04/29,"3,174.07",-7.40,-0.23,"3,184.75","3,200.41","3,161.06","1,222,430","19,126,666","2,214,470,771"
2021/04/28,"3,181.47",-33.95,-1.06,"3,217.21","3,219.69","3,176.55","1,412,620","18,379,828","2,219,525,997"
2021/04/27,"3,215.42",-2.11,-0.07,"3,218.30","3,223.05","3,203.25","1,534,230","17,177,221","2,242,791,905"
2021/04/26,"3,217.53",31.43,0.99,"3,191.34","3,217.53","3,191.34","1,298,330","15,753,767","2,244,296,747"
2021/04/23,"3,186.10",8.58,0.27,"3,173.47","3,188.70","3,146.54","2,253,793","15,653,205","2,223,584,747"
2021/04/22,"3,177.52",5.86,0.18,"3,174.52","3,196.97","3,174.52","1,752,691","14,862,861","2,217,699,634"
2021/04/21,"3,171.66",-49.04,-1.52,"3,214.24","3,214.24","3,165.49","1,767,090","16,916,024","2,212,715,485"
2021/04/20,"3,220.70",21.86,0.68,"3,198.31","3,220.82","3,195.96","1,296,160","14,508,206","2,246,496,867"
2021/04/19,"3,198.84",0.22,0.01,"3,201.11","3,214.45","3,193.40","1,060,619","15,378,168","2,231,246,757"
2021/04/16,"3,198.62",4.29,0.13,"3,194.08","3,206.76","3,185.67","985,278","15,542,110","2,230,863,450"
2021/04/15,"3,194.33",11.95,0.38,"3,180.73","3,204.48","3,178.99","1,312,991","17,671,286","2,227,893,248"
2021/04/14,"3,182.38",13.30,0.42,"3,169.95","3,188.32","3,162.12","1,776,265","15,552,014","2,219,837,253"
2021/04/13,"3,169.08",33.49,1.07,"3,138.21","3,173.26","3,136.99","1,741,348","16,363,773","2,209,344,454"
2021/04/12,"3,135.59",3.71,0.12,"3,134.88","3,147.27","3,127.91","1,048,782","13,288,261","2,186,336,551"
2021/04/09,"3,131.88",-11.38,-0.36,"3,146.51","3,156.04","3,125.24","1,823,162","15,093,694","2,183,407,707"
2021/04/08,"3,143.26",5.85,0.19,"3,137.25","3,145.81","3,122.09","1,357,293","17,080,031","2,190,897,559"
2021/04/07,"3,137.41",10.33,0.33,"3,129.07","3,146.19","3,125.33","1,984,773","14,490,176","2,187,857,005"
2021/04/06,"3,127.08",6.25,0.20,"3,123.80","3,139.29","3,110.19","1,279,017","13,676,601","2,180,839,058"
2021/04/05,"3,120.83",8.03,0.26,"3,121.23","3,127.20","3,101.86","1,084,791","13,010,540","2,175,988,044"
2021/04/02,"3,112.80",25.40,0.82,"3,104.72","3,121.58","3,101.60","792,704","13,442,350","2,169,819,699"
2021/04/01,"3,087.40",25.98,0.85,"3,073.77","3,090.88","3,069.68","922,680","14,035,773","2,151,569,268"
2021/03/31,"3,061.42",-8.58,-0.28,"3,073.39","3,093.89","3,061.40","1,146,989","14,537,437","2,133,373,184"
2021/03/30,"3,070.00",33.96,1.12,"3,038.44","3,074.57","3,038.44","1,023,074","14,149,217","2,139,668,811"
2021/03/29,"3,036.04",-4.97,-0.16,"3,047.71","3,054.21","3,025.39","1,288,846","16,736,098","2,116,791,654"
2021/03/26,"3,041.01",32.68,1.09,"3,012.79","3,041.86","3,012.79","1,036,383","15,837,825","2,119,963,830"
2021/03/25,"3,008.33",11.98,0.40,"2,995.67","3,024.63","2,987.83","940,353","13,434,687","2,097,224,018"
2021/03/24,"2,996.35",-8.39,-0.28,"2,996.32","3,006.54","2,971.04","978,431","13,400,024","2,088,782,704"
2021/03/23,"3,004.74",-30.72,-1.01,"3,038.25","3,058.79","3,003.05","1,331,209","16,167,128","2,090,378,385"
2021/03/22,"3,035.46",-4.07,-0.13,"3,040.01","3,048.11","3,019.60","915,739","13,348,889","2,111,019,308"
2021/03/19,"3,039.53",-26.48,-0.86,"3,063.01","3,063.01","3,022.49","1,068,468","16,337,600","2,113,198,643"
2021/03/18,"3,066.01",18.51,0.61,"3,054.93","3,090.19","3,054.93","1,232,596","15,133,171","2,131,746,121"
2021/03/17,"3,047.50",-19.67,-0.64,"3,067.76","3,069.57","3,027.20","814,990","13,933,301","2,104,611,972"
2021/03/16,"3,067.17",21.46,0.70,"3,049.23","3,071.54","3,049.23","1,123,921","12,930,136","2,118,221,347"
2021/03/15,"3,045.71",-8.68,-0.28,"3,057.06","3,065.17","3,036.14","1,161,784","12,580,943","2,103,490,189"
2021/03/12,"3,054.39",40.69,1.35,"3,030.73","3,061.43","3,030.73","1,669,085","13,112,978","2,108,739,011"
2021/03/11,"3,013.70",55.58,1.88,"2,964.30","3,028.37","2,964.30","1,349,204","16,024,119","2,081,131,559"
2021/03/10,"2,958.12",-18.00,-0.60,"2,980.76","3,013.95","2,951.53","905,646","13,586,638","2,043,540,145"
2021/03/09,"2,976.12",-19.99,-0.67,"2,989.96","3,000.49","2,929.36","1,534,217","18,419,498","2,056,078,962"
2021/03/08,"2,996.11",-30.15,-1.00,"3,031.99","3,055.65","2,992.64","1,928,301","15,786,853","2,069,285,179"
2021/03/05,"3,026.26",-17.23,-0.57,"3,036.16","3,036.98","2,982.45","1,187,225","16,767,185","2,089,548,989"
2021/03/04,"3,043.49",-39.50,-1.28,"3,076.88","3,076.88","3,022.54","1,278,951","17,149,583","2,100,388,462"
2021/03/03,"3,082.99",39.12,1.29,"3,041.20","3,083.04","3,029.37","2,236,687","14,714,276","2,127,504,522"
2021/03/02,"3,043.87",30.92,1.03,"3,021.68","3,096.50","3,020.74","1,749,871","18,852,145","2,100,892,199"
2021/02/26,"3,012.95",-86.74,-2.80,"3,089.49","3,089.49","2,988.28","1,361,310","21,504,876","2,079,822,287"
2021/02/25,"3,099.69",104.71,3.50,"3,026.47","3,099.80","3,026.47","1,280,086","17,213,950","2,139,066,412"
2021/02/24,"2,994.98",-75.11,-2.45,"3,070.58","3,092.05","2,993.46","1,560,930","21,519,850","2,067,821,071"
2021/02/23,"3,070.09",-9.66,-0.31,"3,069.26","3,094.29","3,035.46","2,357,758","17,661,157","2,118,916,098"
2021/02/22,"3,079.75",-27.87,-0.90,"3,114.03","3,142.48","3,079.16","1,831,955","18,224,657","2,126,152,211"
2021/02/19,"3,107.62",20.96,0.68,"3,089.96","3,109.67","3,040.28","3,455,504","19,720,469","2,145,756,604"
2021/02/18,"3,086.66",-47.07,-1.50,"3,131.74","3,140.40","3,086.66","1,860,566","18,141,179","2,130,240,935"
2021/02/17,"3,133.73",-29.52,-0.93,"3,162.95","3,162.95","3,115.48","1,784,126","16,846,120","2,162,973,198"
2021/02/16,"3,163.25",16.25,0.52,"3,151.85","3,180.94","3,145.84","1,944,395","17,171,320","2,184,114,152"
2021/02/15,"3,147.00",46.42,1.50,"3,108.70","3,156.56","3,108.70","1,604,653","16,944,151","2,172,563,782"
2021/02/10,"3,100.58",15.91,0.52,"3,088.13","3,111.88","3,064.25","2,152,916","18,333,691","2,140,181,514"
2021/02/09,"3,084.67",-6.57,-0.21,"3,102.25","3,129.66","3,084.67","2,145,388","18,389,342","2,129,174,907"
2021/02/08,"3,091.24",-29.39,-0.94,"3,113.63","3,128.54","3,085.59","1,277,207","19,312,219","2,132,984,548"
2021/02/05,"3,120.63",33.08,1.07,"3,098.49","3,124.62","3,081.78","1,193,486","19,789,811","2,154,425,469"
2021/02/04,"3,087.55",-42.13,-1.35,"3,135.02","3,135.02","3,068.46","1,460,945","20,648,472","2,130,412,928"
2021/02/03,"3,129.68",32.87,1.06,"3,108.42","3,142.26","3,091.85","901,788","22,427,782","2,158,359,679"
2021/02/02,"3,096.81",40.28,1.32,"3,065.56","3,138.95","3,065.56","887,313","19,143,871","2,134,009,403"
2021/02/01,"3,056.53",80.32,2.70,"2,976.81","3,056.87","2,947.24","969,262","20,724,667","2,104,888,954"
2021/01/29,"2,976.21",-92.84,-3.03,"3,078.73","3,100.22","2,962.70","995,071","24,350,307","2,051,302,353"
2021/01/28,"3,069.05",-53.51,-1.71,"3,114.98","3,114.98","3,046.64","1,310,454","23,007,882","2,115,667,110"
2021/01/27,"3,122.56",-17.75,-0.57,"3,143.46","3,182.53","3,118.89","924,582","20,147,107","2,152,860,459"
2021/01/26,"3,140.31",-68.68,-2.14,"3,203.96","3,209.18","3,132.67","873,023","21,874,953","2,165,657,736"
2021/01/25,"3,208.99",68.36,2.18,"3,144.01","3,212.22","3,142.80","1,093,652","21,172,002","2,212,081,518"
2021/01/22,"3,140.63",-20.21,-0.64,"3,163.83","3,185.26","3,140.60","1,111,222","24,305,355","2,165,993,242"
2021/01/21,"3,160.84",46.29,1.49,"3,123.27","3,163.21","3,123.27","1,360,065","25,279,964","2,179,020,942"
2021/01/20,"3,114.55",21.89,0.71,"3,115.04","3,145.01","3,077.15","1,192,695","24,628,056","2,146,526,770"
2021/01/19,"3,092.66",78.73,2.61,"3,013.05","3,107.00","3,011.32","1,353,312","24,190,452","2,131,564,250"
2021/01/18,"3,013.93",-71.97,-2.33,"3,079.90","3,079.90","3,003.89","1,472,048","23,186,884","2,077,227,073"
2021/01/15,"3,085.90",-64.03,-2.03,"3,153.84","3,189.90","3,085.90","1,331,079","23,162,291","2,127,886,649"
2021/01/14,"3,149.93",1.64,0.05,"3,148.65","3,159.03","3,128.72","1,233,182","24,122,956","2,170,678,334"
2021/01/13,"3,148.29",22.34,0.71,"3,128.26","3,164.37","3,109.63","1,578,042","24,725,590","2,169,378,970"
2021/01/12,"3,125.95",-22.50,-0.71,"3,145.87","3,154.79","3,047.56","1,390,617","31,407,397","2,155,702,540"
2021/01/11,"3,148.45",-3.73,-0.12,"3,161.90","3,266.23","3,096.19","1,712,525","44,433,772","2,171,629,411"
2021/01/08,"3,152.18",120.50,3.97,"3,040.11","3,161.11","3,040.11","1,297,903","40,909,490","2,170,537,648"
2021/01/07,"3,031.68",63.47,2.14,"2,980.75","3,055.28","2,980.75","1,524,654","27,182,807","2,086,578,562"
2021/01/06,"2,968.21",-22.36,-0.75,"2,993.34","3,027.16","2,961.37","1,793,418","29,909,396","2,044,102,754"
2021/01/05,"2,990.57",46.12,1.57,"2,943.67","2,990.57","2,921.84","1,519,911","26,548,380","2,059,743,507"
2021/01/04,"2,944.45",70.98,2.47,"2,874.50","2,946.54","2,869.11","1,026,510","25,011,393","2,028,846,031"
2022/12/29,"2,236.40",-44.05,-1.93,"2,265.73","2,272.67","2,236.38","361,194","6,036,542","1,767,235,220"
2022/12/28,"2,280.45",-52.34,-2.24,"2,296.45","2,296.45","2,276.90","405,893","7,566,892","1,801,877,942"
2022/12/27,"2,332.79",15.65,0.68,"2,327.52","2,335.99","2,321.48","448,498","7,126,994","1,844,141,209"
2022/12/26,"2,317.14",3.45,0.15,"2,312.54","2,321.92","2,304.20","427,844","5,205,750","1,831,727,639"
2022/12/23,"2,313.69",-43.04,-1.83,"2,325.86","2,333.08","2,311.90","366,988","5,935,798","1,829,395,536"
2022/12/22,"2,356.73",27.78,1.19,"2,340.00","2,356.73","2,335.75","553,052","9,460,858","1,863,411,614"
2022/12/21,"2,328.95",-4.34,-0.19,"2,346.39","2,347.00","2,325.78","329,724","5,102,489","1,840,550,908"
2022/12/20,"2,333.29",-18.88,-0.80,"2,344.73","2,353.86","2,324.66","358,771","5,335,838","1,844,296,008"
2022/12/19,"2,352.17",-7.85,-0.33,"2,350.78","2,358.76","2,342.28","323,987","5,018,051","1,859,031,540"
2022/12/16,"2,360.02",-0.95,-0.04,"2,329.75","2,360.44","2,326.83","414,172","7,206,180","1,865,107,455"
2022/12/15,"2,360.97",-38.28,-1.60,"2,383.83","2,392.11","2,360.95","375,386","6,134,217","1,865,842,784"
2022/12/14,"2,399.25",26.85,1.13,"2,380.81","2,400.18","2,379.44","409,799","5,724,107","1,895,655,040"
2022/12/13,"2,372.40",-0.62,-0.03,"2,385.05","2,388.27","2,364.87","447,565","6,659,361","1,874,838,727"
2022/12/12,"2,373.02",-16.02,-0.67,"2,373.58","2,381.87","2,368.47","499,224","5,822,259","1,875,700,660"
2022/12/09,"2,389.04",17.96,0.76,"2,382.73","2,390.08","2,367.25","315,674","7,220,197","1,888,379,555"
2022/12/08,"2,371.08",-11.73,-0.49,"2,386.90","2,387.95","2,357.20","351,939","7,552,996","1,873,438,918"
2022/12/07,"2,382.81",-10.35,-0.43,"2,385.87","2,394.88","2,377.98","332,586","6,080,662","1,882,795,765"
2022/12/06,"2,393.16",-26.16,-1.08,"2,397.70","2,416.88","2,390.20","368,635","6,477,022","1,891,336,961"
2022/12/05,"2,419.32",-15.01,-0.62,"2,442.17","2,442.22","2,413.05","385,586","7,717,406","1,911,915,922"
2022/12/02,"2,434.33",-45.51,-1.84,"2,471.50","2,471.50","2,434.33","468,847","7,328,393","1,924,204,751"
2022/12/01,"2,479.84",7.31,0.30,"2,501.43","2,501.43","2,474.33","491,383","8,850,099","1,959,622,742"
2022/11/30,"2,472.53",39.14,1.61,"2,424.44","2,472.53","2,421.42","594,127","12,469,429","1,953,840,810"
2022/11/29,"2,433.39",25.12,1.04,"2,405.54","2,433.87","2,401.10","550,174","6,533,346","1,923,006,247"
2022/11/28,"2,408.27",-29.59,-1.21,"2,425.05","2,425.65","2,401.95","350,496","6,462,501","1,903,723,176"
2022/11/25,"2,437.86",-3.47,-0.14,"2,442.21","2,449.66","2,433.57","438,394","6,347,578","1,926,846,986"
2022/11/24,"2,441.33",23.32,0.96,"2,437.51","2,441.33","2,428.12","481,184","6,849,558","1,929,930,652"
2022/11/23,"2,418.01",12.74,0.53,"2,424.36","2,427.28","2,407.58","474,789","7,477,108","1,911,397,948"
2022/11/22,"2,405.27",-14.23,-0.59,"2,405.96","2,426.40","2,401.50","539,169","7,253,675","1,901,129,947"
2022/11/21,"2,419.50",-24.98,-1.02,"2,446.05","2,448.14","2,409.36","544,528","7,049,427","1,912,994,304"
2022/11/18,"2,444.48",1.58,0.06,"2,448.13","2,471.87","2,442.87","589,585","7,444,437","1,932,865,880"
2022/11/17,"2,442.90",-34.55,-1.39,"2,466.50","2,467.39","2,442.90","914,519","8,556,988","1,931,710,185"
2022/11/16,"2,477.45",-2.88,-0.12,"2,487.00","2,487.00","2,446.79","657,833","9,880,428","1,959,009,890"
2022/11/15,"2,480.33",5.68,0.23,"2,482.76","2,485.20","2,463.65","617,401","9,308,852","1,959,323,044"
2022/11/14,"2,474.65",-8.51,-0.34,"2,485.18","2,499.43","2,470.60","731,166","11,216,385","1,954,401,824"
2022/11/11,"2,483.16",80.93,3.37,"2,466.90","2,486.46","2,463.51","758,247","13,917,647","1,960,950,352"
2022/11/10,"2,402.23",-22.18,-0.91,"2,405.77","2,426.10","2,401.99","899,127","9,344,425","1,897,654,097"
2022/11/09,"2,424.41",25.37,1.06,"2,408.54","2,429.65","2,403.64","680,722","9,342,671","1,915,468,946"
2022/11/08,"2,399.04",27.25,1.15,"2,387.20","2,400.39","2,375.67","500,087","8,601,453","1,894,800,321"
2022/11/07,"2,371.79",23.36,0.99,"2,360.22","2,373.28","2,354.22","392,508","8,059,881","1,872,576,585"
2022/11/04,"2,348.43",19.26,0.83,"2,325.85","2,348.43","2,316.29","436,430","7,927,339","1,853,798,828"
2022/11/03,"2,329.17",-7.70,-0.33,"2,297.45","2,342.86","2,296.44","550,428","9,273,251","1,838,688,384"
2022/11/02,"2,336.87",1.65,0.07,"2,326.05","2,346.32","2,323.37","450,634","9,568,100","1,844,237,342"
2022/11/01,"2,335.22",41.61,1.81,"2,301.58","2,335.57","2,297.57","597,205","9,476,615","1,842,767,622"
2022/10/31,"2,293.61",25.21,1.11,"2,293.75","2,295.51","2,273.73","401,399","8,679,296","1,810,255,609"
2022/10/28,"2,268.40",-20.38,-0.89,"2,276.73","2,292.65","2,266.44","427,245","8,289,370","1,789,451,213"
2022/10/27,"2,288.78",39.22,1.74,"2,266.07","2,290.56","2,262.02","587,872","8,435,336","1,806,510,988"
2022/10/26,"2,249.56",14.49,0.65,"2,240.70","2,258.11","2,234.49","563,441","7,492,742","1,776,494,530"
2022/10/25,"2,235.07",-1.09,-0.05,"2,237.04","2,253.24","2,230.75","456,770","7,030,016","1,765,049,717"
2022/10/24,"2,236.16",23.04,1.04,"2,248.26","2,256.67","2,229.85","444,820","6,846,985","1,765,515,578"
2022/10/21,"2,213.12",-4.97,-0.22,"2,210.59","2,224.04","2,204.64","637,486","6,228,174","1,747,594,294"
2022/10/20,"2,218.09",-19.35,-0.86,"2,225.53","2,231.52","2,200.44","1,108,102","8,325,030","1,751,305,187"
2022/10/19,"2,237.44",-12.51,-0.56,"2,249.35","2,266.80","2,234.59","895,161","7,738,879","1,765,921,332"
2022/10/18,"2,249.95",30.24,1.36,"2,249.15","2,251.74","2,220.71","580,891","7,249,919","1,775,708,705"
2022/10/17,"2,219.71",7.16,0.32,"2,187.17","2,221.05","2,177.66","498,780","6,526,810","1,752,293,076"
