Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2014/08/14,333000,3500,1.06,482252,0.69,8000,2.4
2014/08/18,332500,-500,-0.15,482252,0.69,8000,2.41
2014/08/19,337000,4500,1.35,482252,0.7,8000,2.37
2014/08/20,345000,8000,2.37,482252,0.72,8000,2.32
2014/08/21,337500,-7500,-2.17,482252,0.7,8000,2.37
2014/08/22,341000,3500,1.04,482252,0.71,8000,2.35
2014/08/25,343000,2000,0.59,482252,0.71,8000,2.33
2014/08/26,341500,-1500,-0.44,482252,0.71,8000,2.34
2014/08/27,334500,-7000,-2.05,482252,0.69,8000,2.39
2014/08/28,336000,1500,0.45,482252,0.7,8000,2.38
2014/08/29,334000,-2000,-0.6,482252,0.69,8000,2.4
2014/09/01,334500,500,0.15,482252,0.69,8000,2.39
2014/09/02,332000,-2500,-0.75,482252,0.69,8000,2.41
2014/09/03,335000,3000,0.9,482252,0.69,8000,2.39
2014/09/04,339500,4500,1.34,482252,0.7,8000,2.36
2014/09/05,349000,9500,2.8,482252,0.72,8000,2.29
2014/09/11,354000,5000,1.43,482252,0.73,8000,2.26
2014/09/12,361000,7000,1.98,482252,0.75,8000,2.22
2014/09/15,357000,-4000,-1.11,482252,0.74,8000,2.24
2014/09/16,350000,-7000,-1.96,482252,0.73,8000,2.29
2014/09/17,353000,3000,0.86,482252,0.73,8000,2.27
2014/09/18,358000,5000,1.42,482252,0.74,8000,2.23
2014/09/19,358000,0,0.0,482252,0.74,8000,2.23
2014/09/22,354000,-4000,-1.12,482252,0.73,8000,2.26
2014/09/23,334000,-20000,-5.65,482252,0.69,8000,2.4
2014/09/24,338500,4500,1.35,482252,0.7,8000,2.36
2014/09/25,330500,-8000,-2.36,482252,0.69,8000,2.42
2014/09/26,331000,500,0.15,482252,0.69,8000,2.42
2014/09/29,316000,-15000,-4.53,482252,0.66,8000,2.53
2014/09/30,328500,12500,3.96,482252,0.68,8000,2.44
2014/10/01,317500,-11000,-3.35,482252,0.66,8000,2.52
2014/10/02,308500,-9000,-2.83,482252,0.64,8000,2.59
2014/10/06,300000,-8500,-2.76,482252,0.62,8000,2.67
2014/10/07,306000,6000,2.0,482252,0.63,8000,2.61
2014/10/08,308500,2500,0.82,482252,0.64,8000,2.59
2014/10/10,304000,-4500,-1.46,482252,0.63,8000,2.63
2014/10/13,306000,2000,0.66,482252,0.63,8000,2.61
2014/10/14,312500,6500,2.12,482252,0.65,8000,2.56
2014/10/15,311000,-1500,-0.48,482252,0.64,8000,2.57
2014/10/16,314500,3500,1.13,482252,0.65,8000,2.54
2014/10/17,315500,1000,0.32,482252,0.65,8000,2.54
2014/10/20,317000,1500,0.48,482252,0.66,8000,2.52
2014/10/21,314000,-3000,-0.95,482252,0.65,8000,2.55
2014/10/22,320000,6000,1.91,482252,0.66,8000,2.5
2014/10/23,321500,1500,0.47,482252,0.67,8000,2.49
2014/10/24,313000,-8500,-2.64,482252,0.65,8000,2.56
2014/10/27,314000,1000,0.32,482252,0.65,8000,2.55
2014/10/28,308500,-5500,-1.75,482252,0.64,8000,2.59
2014/10/29,318000,9500,3.08,482252,0.66,8000,2.52
2014/10/30,309000,-9000,-2.83,482252,0.64,8000,2.59
2014/10/31,306000,-3000,-0.97,482252,0.63,8000,2.61
2014/11/03,304000,-2000,-0.65,482252,0.63,8000,2.63
2014/11/04,292500,-11500,-3.78,482252,0.61,8000,2.74
2014/11/05,290500,-2000,-0.68,482252,0.6,8000,2.75
2014/11/06,300500,10000,3.44,482252,0.62,8000,2.66
2014/11/07,302000,1500,0.5,482252,0.63,8000,2.65
2014/11/10,309000,7000,2.32,482252,0.64,8000,2.59
2014/11/11,299000,-10000,-3.24,482252,0.62,8000,2.68
2014/11/12,300000,1000,0.33,482252,0.62,8000,2.67
2014/11/13,298000,-2000,-0.67,482252,0.62,8000,2.68
2014/11/14,294500,-3500,-1.17,482252,0.61,8000,2.72
2014/11/17,305000,10500,3.57,482252,0.63,8000,2.62
2014/11/18,306500,1500,0.49,482252,0.64,8000,2.61
2014/11/19,298000,-8500,-2.77,482252,0.62,8000,2.68
2014/11/20,295500,-2500,-0.84,482252,0.61,8000,2.71
2014/11/21,300000,4500,1.52,482252,0.62,8000,2.67
2014/11/24,318500,18500,6.17,482252,0.66,8000,2.51
2014/11/25,310000,-8500,-2.67,482252,0.64,8000,2.58
2014/11/26,308000,-2000,-0.65,482252,0.64,8000,2.6
2014/11/27,301000,-7000,-2.27,482252,0.62,8000,2.66
2014/11/28,302500,1500,0.5,482252,0.63,8000,2.64
2014/12/01,298000,-4500,-1.49,482252,0.62,8000,2.68
2014/12/02,305000,7000,2.35,482252,0.63,8000,2.62
2014/12/03,301500,-3500,-1.15,482252,0.63,8000,2.65
2014/12/04,307000,5500,1.82,482252,0.64,8000,2.61
2014/12/05,305000,-2000,-0.65,482252,0.63,8000,2.62
2014/12/08,302000,-3000,-0.98,482252,0.63,8000,2.65
2014/12/09,296500,-5500,-1.82,482252,0.61,8000,2.7
2014/12/10,292500,-4000,-1.35,482252,0.61,8000,2.74
2014/12/11,288500,-4000,-1.37,482252,0.6,8000,2.77
2014/12/12,285500,-3000,-1.04,482252,0.59,8000,2.8
2014/12/15,285500,0,0.0,482252,0.59,8000,2.8
2014/12/16,280000,-5500,-1.93,482252,0.58,8000,2.86
2014/12/17,285500,5500,1.96,482252,0.59,8000,2.8
2014/12/18,284000,-1500,-0.53,482252,0.59,8000,2.82
2014/12/19,284500,500,0.18,482252,0.59,8000,2.81
2014/12/22,289500,5000,1.76,482252,0.6,8000,2.76
2014/12/23,286500,-3000,-1.04,482252,0.59,8000,2.79
2014/12/24,286500,0,0.0,482252,0.59,8000,2.79
2014/12/26,287000,500,0.17,482252,0.6,8000,2.79
2014/12/29,279000,-8000,-2.79,482252,0.58,8000,2.87
2014/12/30,275500,-3500,-1.25,482252,0.57,8000,2.9
2015/01/02,283500,8000,2.9,482252,0.59,8000,2.82
2015/01/05,279000,-4500,-1.59,482252,0.58,8000,2.87
2015/01/06,275000,-4000,-1.43,482252,0.57,8000,2.91
2015/01/07,279500,4500,1.64,482252,0.58,8000,2.86
2015/01/08,286000,6500,2.33,482252,0.59,8000,2.8
2015/01/09,290500,4500,1.57,482252,0.6,8000,2.75
2015/01/12,290500,0,0.0,482252,0.6,8000,2.75
2015/01/13,282500,-8000,-2.75,482252,0.59,8000,2.83
2015/01/14,282000,-500,-0.18,482252,0.58,8000,2.84
2015/01/15,274500,-7500,-2.66,482252,0.57,8000,2.91
2015/01/16,271500,-3000,-1.09,482252,0.56,8000,2.95
2015/01/19,272500,1000,0.37,482252,0.57,8000,2.94
2015/01/20,274000,1500,0.55,482252,0.57,8000,2.92
2015/01/21,273000,-1000,-0.36,482252,0.57,8000,2.93
2015/01/22,278000,5000,1.83,482252,0.58,8000,2.88
2015/01/23,275500,-2500,-0.9,482252,0.57,8000,2.9
2015/01/26,268500,-7000,-2.54,482252,0.56,8000,2.98
2015/01/27,266000,-2500,-0.93,482252,0.55,8000,3.01
2015/01/28,272000,6000,2.26,482252,0.56,8000,2.94
2015/01/29,273500,1500,0.55,482252,0.57,8000,2.93
2015/01/30,252500,-21000,-7.68,482252,0.52,8000,3.17
2015/02/02,254500,2000,0.79,482252,0.53,8000,3.14
2015/02/03,254000,-500,-0.2,482252,0.53,8000,3.15
2015/02/04,260000,6000,2.36,482252,0.54,8000,3.08
2015/02/05,262000,2000,0.77,482252,0.54,8000,3.05
2015/02/06,264000,2000,0.76,482252,0.55,8000,3.03
2015/02/09,260500,-3500,-1.33,482252,0.54,8000,3.07
2015/02/10,265000,4500,1.73,482252,0.55,8000,3.02
2015/02/11,263500,-1500,-0.57,482252,0.55,8000,3.04
2015/02/12,261500,-2000,-0.76,482252,0.54,8000,3.06
2015/02/13,264500,3000,1.15,482252,0.55,8000,3.02
2015/02/16,267500,3000,1.13,482252,0.55,8000,2.99
2015/02/17,268000,500,0.19,482252,0.56,8000,2.99
2015/02/23,271500,3500,1.31,482252,0.56,8000,2.95
2015/02/24,272000,500,0.18,482252,0.56,8000,2.94
2015/02/25,277000,5000,1.84,482252,0.57,8000,2.89
2015/02/26,275500,-1500,-0.54,482252,0.57,8000,2.9
2015/02/27,267500,-8000,-2.9,482252,0.55,8000,2.99
2015/03/02,269000,1500,0.56,482252,0.56,8000,2.97
2015/03/03,278000,9000,3.35,482252,0.58,8000,2.88
2015/03/04,276500,-1500,-0.54,482252,0.57,8000,2.89
2015/03/05,276500,0,0.0,482252,0.57,8000,2.89
2015/03/06,272500,-4000,-1.45,482252,0.57,8000,2.94
2015/03/09,267500,-5000,-1.83,482252,0.55,8000,2.99
2015/03/10,267000,-500,-0.19,482252,0.55,8000,3.0
2015/03/11,269000,2000,0.75,482252,0.56,8000,2.97
2015/03/12,261000,-8000,-2.97,482252,0.54,8000,3.07
2015/03/13,265500,4500,1.72,482252,0.55,8000,3.01
2015/03/16,259000,-6500,-2.45,482252,0.54,8000,3.09
2015/03/17,256500,-2500,-0.97,482252,0.53,8000,3.12
2015/03/18,258000,1500,0.58,482252,0.53,8000,3.1
2015/03/19,259500,1500,0.58,482252,0.54,8000,3.08
2015/03/20,254500,-5000,-1.93,482252,0.53,8000,3.14
2015/03/23,256000,1500,0.59,482252,0.53,8000,3.13
2015/03/24,258000,2000,0.78,482252,0.53,8000,3.1
2015/03/25,257000,-1000,-0.39,482252,0.53,8000,3.11
2015/03/26,254500,-2500,-0.97,482252,0.53,8000,3.14
2015/03/27,251500,-3000,-1.18,482252,0.52,8000,3.18
2015/03/30,242500,-9000,-3.58,482252,0.5,8000,3.3
2015/03/31,244500,2000,0.82,482252,0.51,8000,3.27
2015/04/01,238000,-6500,-2.66,482252,0.49,8000,3.36
2015/04/02,236000,-2000,-0.84,482252,0.49,8000,3.39
2015/04/03,240000,4000,1.69,482252,0.5,8000,3.33
2015/04/06,236500,-3500,-1.46,482252,0.49,8000,3.38
2015/04/07,246500,10000,4.23,482252,0.51,8000,3.25
2015/04/08,253000,6500,2.64,482252,0.52,8000,3.16
2015/04/09,250500,-2500,-0.99,482252,0.52,8000,3.19
2015/04/10,253000,2500,1.0,482252,0.52,8000,3.16
2015/04/13,254000,1000,0.4,482252,0.53,8000,3.15
2015/04/14,254500,500,0.2,482252,0.53,8000,3.14
2015/04/15,256000,1500,0.59,482252,0.53,8000,3.13
2015/04/16,256000,0,0.0,482252,0.53,8000,3.13
2015/04/17,255000,-1000,-0.39,482252,0.53,8000,3.14
2015/04/20,255000,0,0.0,482252,0.53,8000,3.14
2015/04/21,253000,-2000,-0.78,482252,0.52,8000,3.16
2015/04/22,244500,-8500,-3.36,482252,0.51,8000,3.27
2015/04/23,252000,7500,3.07,482252,0.52,8000,3.17
2015/04/24,258000,6000,2.38,482252,0.53,8000,3.1
2015/04/27,255000,-3000,-1.16,482252,0.53,8000,3.14
2015/04/28,260500,5500,2.16,482252,0.54,8000,3.07
2015/04/29,257500,-3000,-1.15,482252,0.53,8000,3.11
2015/04/30,252000,-5500,-2.14,482252,0.52,8000,3.17
2015/05/04,262500,10500,4.17,482252,0.54,8000,3.05
2015/05/06,269000,6500,2.48,476991,0.56,8000,2.97
2015/05/07,262500,-6500,-2.42,476991,0.55,8000,3.05
2015/05/08,261000,-1500,-0.57,476991,0.55,8000,3.07
2015/05/11,257000,-4000,-1.53,476991,0.54,8000,3.11
2015/05/12,256500,-500,-0.19,476991,0.54,8000,3.12
2015/05/13,259000,2500,0.97,476991,0.54,8000,3.09
2015/05/14,257500,-1500,-0.58,476991,0.54,8000,3.11
2015/05/15,252000,-5500,-2.14,476991,0.53,8000,3.17
2015/05/18,253000,1000,0.4,476991,0.53,8000,3.16
2015/05/19,251000,-2000,-0.79,476991,0.53,8000,3.19
2015/05/20,251000,0,0.0,476991,0.53,8000,3.19
2015/05/21,247500,-3500,-1.39,476991,0.52,8000,3.23
2015/05/22,248000,500,0.2,476991,0.52,8000,3.23
2015/05/26,248500,500,0.2,476991,0.52,8000,3.22
2015/05/27,241500,-7000,-2.82,476991,0.51,8000,3.31
2015/05/28,240000,-1500,-0.62,476991,0.5,8000,3.33
2015/05/29,244000,4000,1.67,476991,0.51,8000,3.28
2015/06/01,239000,-5000,-2.05,476991,0.5,8000,3.35
2015/06/02,240000,1000,0.42,476991,0.5,8000,3.33
2015/06/03,236500,-3500,-1.46,476991,0.5,8000,3.38
2015/06/04,234500,-2000,-0.85,476991,0.49,8000,3.41
2015/06/05,229000,-5500,-2.35,476991,0.48,8000,3.49
2015/06/08,229000,0,0.0,476991,0.48,8000,3.49
2015/06/09,232000,3000,1.31,476991,0.49,8000,3.45
2015/06/10,228000,-4000,-1.72,476991,0.48,8000,3.51
2015/06/11,231500,3500,1.54,476991,0.49,8000,3.46
2015/06/12,225000,-6500,-2.81,476991,0.47,8000,3.56
2015/06/15,226000,1000,0.44,476991,0.47,8000,3.54
2015/06/16,223000,-3000,-1.33,476991,0.47,8000,3.59
2015/06/17,217500,-5500,-2.47,476991,0.46,8000,3.68
2015/06/18,214500,-3000,-1.38,476991,0.45,8000,3.73
2015/06/19,217500,3000,1.4,476991,0.46,8000,3.68
2015/06/22,225000,7500,3.45,476991,0.47,8000,3.56
2015/06/23,231000,6000,2.67,476991,0.48,8000,3.46
2015/06/24,230000,-1000,-0.43,476991,0.48,8000,3.48
2015/06/25,227500,-2500,-1.09,476991,0.48,8000,3.52
2015/06/26,227000,-500,-0.22,476991,0.48,8000,3.52
2015/06/29,224000,-3000,-1.32,476991,0.47,8000,3.57
2015/06/30,224000,0,0.0,476991,0.47,8000,3.57
2015/07/01,223500,-500,-0.22,476991,0.47,8000,3.58
2015/07/02,229000,5500,2.46,476991,0.48,8000,3.49
2015/07/03,226500,-2500,-1.09,476991,0.47,8000,3.53
2015/07/06,220500,-6000,-2.65,476991,0.46,8000,3.63
2015/07/07,219000,-1500,-0.68,476991,0.46,8000,3.65
2015/07/08,214000,-5000,-2.28,476991,0.45,8000,3.74
2015/07/09,212500,-1500,-0.7,476991,0.45,8000,3.76
2015/07/10,208000,-4500,-2.12,476991,0.44,8000,3.85
2015/07/13,210000,2000,0.96,476991,0.44,8000,3.81
2015/07/14,217500,7500,3.57,476991,0.46,8000,3.68
2015/07/15,209000,-8500,-3.91,476991,0.44,8000,3.83
2015/07/16,203500,-5500,-2.63,476991,0.43,8000,3.93
2015/07/17,197500,-6000,-2.95,476991,0.41,8000,4.05
2015/07/20,197000,-500,-0.25,476991,0.41,8000,4.06
2015/07/21,198000,1000,0.51,476991,0.42,8000,4.04
2015/07/22,198000,0,0.0,476991,0.42,8000,4.04
2015/07/23,195000,-3000,-1.52,476991,0.41,8000,4.1
2015/07/24,192500,-2500,-1.28,476991,0.4,8000,4.16
2015/07/27,191500,-1000,-0.52,476991,0.4,8000,4.18
2015/07/28,190500,-1000,-0.52,476991,0.4,8000,4.2
2015/07/29,192500,2000,1.05,476991,0.4,8000,4.16
2015/07/30,198000,5500,2.86,476991,0.42,8000,4.04
2015/07/31,196500,-1500,-0.76,476991,0.41,8000,4.07
2015/08/03,194500,-2000,-1.02,476991,0.41,8000,4.11
2015/08/04,201000,6500,3.34,476991,0.42,8000,3.98
2015/08/05,196000,-5000,-2.49,476991,0.41,8000,4.08
2015/08/06,193500,-2500,-1.28,476991,0.41,8000,4.13
2015/08/07,194000,500,0.26,476991,0.41,8000,4.12
2015/08/10,192500,-1500,-0.77,476991,0.4,8000,4.16
2015/08/11,193500,1000,0.52,476991,0.41,8000,4.13
2015/08/12,191500,-2000,-1.03,476991,0.4,8000,4.18
2015/08/13,189000,-2500,-1.31,476991,0.4,8000,4.23
2015/08/17,184500,-4500,-2.38,476991,0.39,8000,4.34
2015/08/18,188000,3500,1.9,476991,0.39,8000,4.26
2015/08/19,187500,-500,-0.27,476991,0.39,8000,4.27
2015/08/20,183000,-4500,-2.4,476991,0.38,8000,4.37
2015/08/21,180000,-3000,-1.64,476991,0.38,8000,4.44
2015/08/24,175500,-4500,-2.5,476991,0.37,8000,4.56
2015/08/25,176000,500,0.28,476991,0.37,8000,4.55
2015/08/26,184000,8000,4.55,476991,0.39,8000,4.35
2015/08/27,180500,-3500,-1.9,476991,0.38,8000,4.43
2015/08/28,187000,6500,3.6,476991,0.39,8000,4.28
2015/08/31,190000,3000,1.6,476991,0.4,8000,4.21
2015/09/01,186000,-4000,-2.11,476991,0.39,8000,4.3
2015/09/02,183500,-2500,-1.34,476991,0.38,8000,4.36
2015/09/03,183500,0,0.0,476991,0.38,8000,4.36
2015/09/04,184500,1000,0.54,476991,0.39,8000,4.34
2015/09/07,181500,-3000,-1.63,476991,0.38,8000,4.41
2015/09/08,182500,1000,0.55,476991,0.38,8000,4.38
2015/09/09,192500,10000,5.48,476991,0.4,8000,4.16
2015/09/10,194500,2000,1.04,476991,0.41,8000,4.11
2015/09/11,190000,-4500,-2.31,476991,0.4,8000,4.21
2015/09/14,189000,-1000,-0.53,476991,0.4,8000,4.23
2015/09/15,184000,-5000,-2.65,476991,0.39,8000,4.35
2015/09/16,190000,6000,3.26,476991,0.4,8000,4.21
2015/09/17,188000,-2000,-1.05,476991,0.39,8000,4.26
2015/09/18,189000,1000,0.53,476991,0.4,8000,4.23
2015/09/21,183500,-5500,-2.91,476991,0.38,8000,4.36
2015/09/22,181000,-2500,-1.36,476991,0.38,8000,4.42
2015/09/23,174000,-7000,-3.87,476991,0.36,8000,4.6
2015/09/24,173500,-500,-0.29,476991,0.36,8000,4.61
2015/09/25,171500,-2000,-1.15,476991,0.36,8000,4.66
2015/09/30,168500,-3000,-1.75,476991,0.35,8000,4.75
2015/10/01,171000,2500,1.48,476991,0.36,8000,4.68
2015/10/02,167500,-3500,-2.05,476991,0.35,8000,4.78
2015/10/05,167000,-500,-0.3,476991,0.35,8000,4.79
2015/10/06,169500,2500,1.5,476991,0.36,8000,4.72
2015/10/07,171500,2000,1.18,476991,0.36,8000,4.66
2015/10/08,180500,9000,5.25,476991,0.38,8000,4.43
2015/10/12,185000,4500,2.49,476991,0.39,8000,4.32
2015/10/13,184500,-500,-0.27,476991,0.39,8000,4.34
2015/10/14,183000,-1500,-0.81,476991,0.38,8000,4.37
2015/10/15,184000,1000,0.55,476991,0.39,8000,4.35
2015/10/16,185000,1000,0.54,476991,0.39,8000,4.32
2015/10/19,182500,-2500,-1.35,476991,0.38,8000,4.38
2015/10/20,179500,-3000,-1.64,476991,0.38,8000,4.46
2015/10/21,190000,10500,5.85,476991,0.4,8000,4.21
2015/10/22,186500,-3500,-1.84,476991,0.39,8000,4.29
2015/10/23,190000,3500,1.88,476991,0.4,8000,4.21
2015/10/26,193000,3000,1.58,476991,0.4,8000,4.15
2015/10/27,188000,-5000,-2.59,476991,0.39,8000,4.26
2015/10/28,191000,3000,1.6,476991,0.4,8000,4.19
2015/10/29,187500,-3500,-1.83,476991,0.39,8000,4.27
2015/10/30,182000,-5500,-2.93,476991,0.38,8000,4.4
2015/11/02,179500,-2500,-1.37,476991,0.38,8000,4.46
2015/11/03,188000,8500,4.74,476991,0.39,8000,4.26
2015/11/04,187500,-500,-0.27,476991,0.39,8000,4.27
2015/11/05,187000,-500,-0.27,476991,0.39,8000,4.28
2015/11/06,182000,-5000,-2.67,476991,0.38,8000,4.4
2015/11/09,178000,-4000,-2.2,476991,0.37,8000,4.49
2015/11/10,174000,-4000,-2.25,476991,0.36,8000,4.6
2015/11/11,175500,1500,0.86,476991,0.37,8000,4.56
2015/11/12,171500,-4000,-2.28,476991,0.36,8000,4.66
2015/11/13,171000,-500,-0.29,476991,0.36,8000,4.68
2015/11/16,165500,-5500,-3.22,476991,0.35,8000,4.83
2015/11/17,170000,4500,2.72,476991,0.36,8000,4.71
2015/11/18,167500,-2500,-1.47,476991,0.35,8000,4.78
2015/11/19,169500,2000,1.19,476991,0.36,8000,4.72
2015/11/20,170000,500,0.29,476991,0.36,8000,4.71
2015/11/23,169500,-500,-0.29,476991,0.36,8000,4.72
2015/11/24,168000,-1500,-0.88,476991,0.35,8000,4.76
2015/11/25,168000,0,0.0,476991,0.35,8000,4.76
2015/11/26,171000,3000,1.79,476991,0.36,8000,4.68
2015/11/27,171000,0,0.0,476991,0.36,8000,4.68
2015/11/30,169000,-2000,-1.17,476991,0.35,8000,4.73
2015/12/01,175500,6500,3.85,476991,0.37,8000,4.56
2015/12/02,174000,-1500,-0.85,476991,0.36,8000,4.6
2015/12/03,172500,-1500,-0.86,476991,0.36,8000,4.64
2015/12/04,170500,-2000,-1.16,476991,0.36,8000,4.69
2015/12/07,169500,-1000,-0.59,476991,0.36,8000,4.72
2015/12/08,166500,-3000,-1.77,476991,0.35,8000,4.8
2015/12/09,166000,-500,-0.3,476991,0.35,8000,4.82
2015/12/10,170500,4500,2.71,476991,0.36,8000,4.69
2015/12/11,170000,-500,-0.29,476991,0.36,8000,4.71
2015/12/14,164500,-5500,-3.24,476991,0.34,8000,4.86
2015/12/15,162000,-2500,-1.52,476991,0.34,8000,4.94
2015/12/16,166000,4000,2.47,476991,0.35,8000,4.82
2015/12/17,164500,-1500,-0.9,476991,0.34,8000,4.86
2015/12/18,164500,0,0.0,476991,0.34,8000,4.86
2015/12/21,169000,4500,2.74,476991,0.35,8000,4.73
2015/12/22,173000,4000,2.37,476991,0.36,8000,4.62
2015/12/23,179000,6000,3.47,476991,0.38,8000,4.47
2015/12/24,177500,-1500,-0.84,476991,0.37,8000,4.51
2015/12/28,176000,-1500,-0.85,476991,0.37,8000,4.55
2015/12/29,169500,-6500,-3.69,476991,0.36,8000,4.72
2015/12/30,166500,-3000,-1.77,476991,0.35,8000,4.8
2016/01/04,164000,-2500,-1.5,476991,0.34,8000,4.88
2016/01/05,169000,5000,3.05,476991,0.35,8000,4.73
2016/01/06,168500,-500,-0.3,476991,0.35,8000,4.75
2016/01/07,164000,-4500,-2.67,476991,0.34,8000,4.88
2016/01/08,165000,1000,0.61,476991,0.35,8000,4.85
2016/01/11,161500,-3500,-2.12,476991,0.34,8000,4.95
2016/01/12,160000,-1500,-0.93,476991,0.34,8000,5.0
2016/01/13,163500,3500,2.19,476991,0.34,8000,4.89
2016/01/14,161000,-2500,-1.53,476991,0.34,8000,4.97
2016/01/15,161500,500,0.31,476991,0.34,8000,4.95
2016/01/18,165000,3500,2.17,476991,0.35,8000,4.85
2016/01/19,165500,500,0.3,476991,0.35,8000,4.83
2016/01/20,158500,-7000,-4.23,476991,0.33,8000,5.05
2016/01/21,156000,-2500,-1.58,476991,0.33,8000,5.13
2016/01/22,161000,5000,3.21,476991,0.34,8000,4.97
2016/01/25,170000,9000,5.59,476991,0.36,8000,4.71
2016/01/26,170500,500,0.29,476991,0.36,8000,4.69
2016/01/27,172500,2000,1.17,476991,0.36,8000,4.64
2016/01/28,174500,2000,1.16,476991,0.37,8000,4.58
2016/01/29,178500,4000,2.29,476991,0.37,8000,4.48
2016/02/01,178000,-500,-0.28,476991,0.37,8000,4.49
2016/02/02,176500,-1500,-0.84,476991,0.37,8000,4.53
2016/02/03,173000,-3500,-1.98,476991,0.36,8000,4.62
2016/02/04,179000,6000,3.47,476991,0.38,8000,4.47
2016/02/05,181000,2000,1.12,476991,0.38,8000,4.42
2016/02/11,176500,-4500,-2.49,476991,0.37,8000,4.53
2016/02/12,177500,1000,0.57,476991,0.37,8000,4.51
2016/02/15,188500,11000,6.2,476991,0.4,8000,4.24
2016/02/16,192500,4000,2.12,476991,0.4,8000,4.16
2016/02/17,191500,-1000,-0.52,476991,0.4,8000,4.18
2016/02/18,196500,5000,2.61,476991,0.41,8000,4.07
2016/02/19,196000,-500,-0.25,476991,0.41,8000,4.08
2016/02/22,196500,500,0.26,476991,0.41,8000,4.07
2016/02/23,200500,4000,2.04,476991,0.42,8000,3.99
2016/02/24,202000,1500,0.75,476991,0.42,8000,3.96
2016/02/25,200500,-1500,-0.74,476991,0.42,8000,3.99
2016/02/26,195500,-5000,-2.49,476991,0.41,8000,4.09
2016/02/29,198500,3000,1.53,476991,0.42,8000,4.03
2016/03/02,211500,13000,6.55,476991,0.44,8000,3.78
2016/03/03,213500,2000,0.95,476991,0.45,8000,3.75
2016/03/04,217500,4000,1.87,476991,0.46,8000,3.68
2016/03/07,217500,0,0.0,476991,0.46,8000,3.68
2016/03/08,222000,4500,2.07,476991,0.47,8000,3.6
2016/03/09,214500,-7500,-3.38,476991,0.45,8000,3.73
2016/03/10,218500,4000,1.86,476991,0.46,8000,3.66
2016/03/11,218500,0,0.0,476991,0.46,8000,3.66
2016/03/14,209000,-9500,-4.35,476991,0.44,8000,3.83
2016/03/15,210000,1000,0.48,476991,0.44,8000,3.81
2016/03/16,203000,-7000,-3.33,476991,0.43,8000,3.94
2016/03/17,212000,9000,4.43,476991,0.44,8000,3.77
2016/03/18,216000,4000,1.89,476991,0.45,8000,3.7
2016/03/21,212500,-3500,-1.62,476991,0.45,8000,3.76
2016/03/22,212500,0,0.0,476991,0.45,8000,3.76
2016/03/23,214500,2000,0.94,476991,0.45,8000,3.73
2016/03/24,209000,-5500,-2.56,476991,0.44,8000,3.83
2016/03/25,209500,500,0.24,476991,0.44,8000,3.82
2016/03/28,210500,1000,0.48,476991,0.44,8000,3.8
2016/03/29,215000,4500,2.14,476991,0.45,8000,3.72
2016/03/30,219500,4500,2.09,476991,0.46,8000,3.64
2016/03/31,219500,0,0.0,476991,0.46,8000,3.64
2016/04/01,213500,-6000,-2.73,476991,0.45,8000,3.75
2016/04/04,219000,5500,2.58,476991,0.46,8000,3.65
2016/04/05,220000,1000,0.46,476991,0.46,8000,3.64
2016/04/06,232500,12500,5.68,476991,0.49,8000,3.44
2016/04/07,232500,0,0.0,476991,0.49,8000,3.44
2016/04/08,232500,0,0.0,476991,0.49,8000,3.44
2016/04/11,237500,5000,2.15,476991,0.5,8000,3.37
2016/04/12,238000,500,0.21,476991,0.5,8000,3.36
2016/04/14,247500,9500,3.99,476991,0.52,8000,3.23
2016/04/15,246500,-1000,-0.4,476991,0.52,8000,3.25
2016/04/18,247000,500,0.2,476991,0.52,8000,3.24
2016/04/19,240000,-7000,-2.83,476991,0.5,8000,3.33
2016/04/20,239500,-500,-0.21,476991,0.5,8000,3.34
2016/04/21,248500,9000,3.76,476991,0.52,8000,3.22
2016/04/22,249000,500,0.2,476991,0.52,8000,3.21
2016/04/25,238000,-11000,-4.42,476991,0.5,8000,3.36
2016/04/26,234500,-3500,-1.47,476991,0.49,8000,3.41
2016/04/27,233000,-1500,-0.64,476991,0.49,8000,3.43
2016/04/28,236000,3000,1.29,476991,0.49,8000,3.39
2016/04/29,240500,4500,1.91,476991,0.5,8000,3.33
2016/05/02,228500,-12000,-4.99,472954,0.48,8000,3.5
2016/05/03,230000,1500,0.66,472954,0.49,8000,3.48
2016/05/04,219500,-10500,-4.57,472954,0.46,8000,3.64
2016/05/09,208500,-11000,-5.01,472954,0.44,8000,3.84
2016/05/10,208500,0,0.0,472954,0.44,8000,3.84
2016/05/11,210000,1500,0.72,472954,0.44,8000,3.81
2016/05/12,209500,-500,-0.24,472954,0.44,8000,3.82
2016/05/13,203000,-6500,-3.1,472954,0.43,8000,3.94
2016/05/16,207500,4500,2.22,472954,0.44,8000,3.86
2016/05/17,202500,-5000,-2.41,472954,0.43,8000,3.95
2016/05/18,204000,1500,0.74,472954,0.43,8000,3.92
2016/05/19,204000,0,0.0,472954,0.43,8000,3.92
2016/05/20,203000,-1000,-0.49,472954,0.43,8000,3.94
2016/05/23,207500,4500,2.22,472954,0.44,8000,3.86
2016/05/24,205000,-2500,-1.2,472954,0.43,8000,3.9
2016/05/25,207000,2000,0.98,472954,0.44,8000,3.86
2016/05/26,207000,0,0.0,472954,0.44,8000,3.86
2016/05/27,208500,1500,0.72,472954,0.44,8000,3.84
